match_id,match_date,tournament_name,is_neutral_ground,Home Team,Away Team,home_final_score,away_final_score,home_ball_possession,away_ball_possession,home_big_chances,away_big_chances,home_total_shots,away_total_shots,home_goalkeeper_saves,away_goalkeeper_saves,home_corner_kicks,away_corner_kicks,home_fouls,away_fouls,home_passes,away_passes,home_tackles,away_tackles,home_free_kicks,away_free_kicks,home_yellow_cards,away_yellow_cards,home_shots_on_target,away_shots_on_target,home_hit_woodwork,away_hit_woodwork,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_big_chances_scored,away_big_chances_scored,home_big_chances_missed,away_big_chances_missed,home_through_balls,away_through_balls,home_fouled_in_final_third,away_fouled_in_final_third,home_offsides,away_offsides,home_accurate_passes,away_accurate_passes,home_throw-ins,away_throw-ins,home_final_third_entries,away_final_third_entries,home_long_balls,away_long_balls,home_crosses,away_crosses,home_duels,away_duels,home_dispossessed,away_dispossessed,home_ground_duels,away_ground_duels,home_aerial_duels,away_aerial_duels,home_dribbles,away_dribbles,home_tackles_won,away_tackles_won,home_total_tackles,away_total_tackles,home_interceptions,away_interceptions,home_recoveries,away_recoveries,home_clearances,away_clearances,home_total_saves,away_total_saves,home_goal_kicks,away_goal_kicks,home_touches_in_penalty_area,away_touches_in_penalty_area,home_final_third_phase,away_final_third_phase,home_big_saves,away_big_saves,home_red_cards,away_red_cards,home_expected_goals,away_expected_goals,home_punches,away_punches,home_errors_lead_to_a_shot,away_errors_lead_to_a_shot,home_high_claims,away_high_claims,home_penalty_saves,away_penalty_saves,home_errors_lead_to_a_goal,away_errors_lead_to_a_goal,home_goals_prevented,away_goals_prevented
13233592,2025-10-09 16:00:00,World Cup Qual. UEFA G,0,Finland,Lithuania,2,1,50.0,50.0,1.0,0.0,11.0,8.0,2.0,5.0,5.0,1.0,21.0,13.0,426.0,431.0,10.0,15.0,13.0,21.0,2.0,1.0,7.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,7.0,7.0,4.0,1.0,1.0,0.0,,,,,4.0,2.0,,,365.0,363.0,22.0,18.0,47.0,56.0,18/42 (43),28/58 (48),3/17 (18),5/16 (31),48.0,52.0,8.0,3.0,29/65 (45),36/65 (55),16/28 (57),12/28 (43),6/13 (46),1/8 (13),70.0,53.0,10.0,15.0,6.0,4.0,41.0,47.0,30.0,24.0,2.0,5.0,5.0,9.0,20.0,12.0,95/119 (80),47/80 (59),0.0,1.0,,,1.24,0.72,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,
14605769,2025-10-09 18:00:00,Int. Friendly Games,0,Romania,Moldova,2,1,68.0,32.0,5.0,1.0,12.0,5.0,0.0,4.0,7.0,3.0,,,607.0,278.0,10.0,12.0,15.0,12.0,0.0,1.0,7.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,11.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,1.0,6.0,1.0,1.0,0.0,543.0,220.0,24.0,14.0,57.0,22.0,30/38 (79),16/43 (37),4/21 (19),4/15 (27),61.0,39.0,9.0,7.0,39/63 (62),24/63 (38),9/16 (56),7/16 (44),14/17 (82),1/4 (25),40.0,17.0,10.0,12.0,4.0,13.0,34.0,37.0,12.0,29.0,0.0,4.0,4.0,9.0,30.0,7.0,128/175 (73),25/40 (63),,,,,2.99,0.56,0.0,1.0,2.0,2.0,,,,,1.0,0.0,,
13233588,2025-10-09 18:45:00,World Cup Qual. UEFA C,0,Belarus,Denmark,0,6,23.0,77.0,0.0,6.0,5.0,24.0,6.0,1.0,4.0,7.0,10.0,9.0,254.0,839.0,12.0,17.0,9.0,10.0,2.0,1.0,1.0,11.0,0.0,1.0,3.0,10.0,1.0,3.0,4.0,20.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,9.0,1.0,4.0,0.0,1.0,171.0,767.0,13.0,12.0,43.0,71.0,26/72 (36),21/34 (62),3/11 (27),8/35 (23),41.0,59.0,5.0,7.0,25/59 (42),34/59 (58),10/27 (37),17/27 (63),4/16 (25),8/13 (62),50.0,65.0,12.0,17.0,7.0,6.0,38.0,61.0,49.0,17.0,6.0,1.0,17.0,4.0,11.0,71.0,30/64 (47),295/341 (87),,,,,0.56,4.12,1.0,0.0,,,,,,,1.0,0.0,,
14605770,2025-10-09 18:45:00,Int. Friendly Games,0,England,Wales,3,0,64.0,36.0,4.0,0.0,17.0,10.0,2.0,2.0,8.0,2.0,10.0,9.0,630.0,363.0,7.0,13.0,9.0,10.0,2.0,1.0,5.0,2.0,1.0,0.0,5.0,3.0,7.0,5.0,15.0,7.0,2.0,3.0,2.0,0.0,2.0,0.0,,,3.0,1.0,1.0,1.0,591.0,307.0,12.0,10.0,58.0,31.0,22/32 (69),18/39 (46),4/22 (18),7/11 (64),44.0,56.0,6.0,3.0,23/47 (49),24/47 (51),6/19 (32),13/19 (68),8/15 (53),3/7 (43),86.0,62.0,7.0,13.0,5.0,9.0,29.0,25.0,11.0,21.0,2.0,2.0,4.0,8.0,44.0,16.0,170/193 (88),35/56 (63),,,,,2.63,1.42,,,,,,,,,,,,
13233594,2025-10-09 18:45:00,World Cup Qual. UEFA L,0,Czechia,Croatia,0,0,42.0,58.0,0.0,3.0,11.0,10.0,2.0,2.0,5.0,6.0,17.0,8.0,304.0,418.0,24.0,14.0,8.0,17.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,,,0.0,3.0,0.0,1.0,2.0,1.0,4.0,0.0,223.0,342.0,19.0,28.0,49.0,48.0,26/56 (46),24/56 (43),5/15 (33),2/20 (10),50.0,50.0,10.0,16.0,34/72 (47),38/72 (53),26/47 (55),21/47 (45),2/6 (33),10/18 (56),75.0,50.0,24.0,14.0,10.0,11.0,50.0,38.0,30.0,30.0,2.0,2.0,7.0,8.0,21.0,18.0,73/113 (65),61/88 (69),1.0,1.0,,,0.7,0.69,1.0,0.0,,,1.0,1.0,,,,,,
14553331,2025-10-09 18:45:00,Int. Friendly Games,0,Poland,New Zealand,1,0,55.0,45.0,,,17.0,12.0,4.0,2.0,7.0,4.0,,,494.0,415.0,27.0,12.0,14.0,13.0,1.0,3.0,3.0,4.0,0.0,0.0,7.0,6.0,7.0,2.0,13.0,8.0,4.0,4.0,,,,,,,0.0,3.0,2.0,1.0,405.0,333.0,16.0,27.0,58.0,54.0,30/64 (47),23/50 (46),6/17 (35),1/11 (9),62.0,38.0,4.0,20.0,45/72 (63),27/72 (38),8/14 (57),6/14 (43),5/13 (38),2/9 (22),67.0,67.0,27.0,12.0,13.0,12.0,55.0,45.0,17.0,13.0,4.0,2.0,9.0,9.0,28.0,23.0,70/109 (64),76/115 (66),,,,,0.7,0.73,1.0,0.0,,,1.0,0.0,,,,,,
13233593,2025-10-09 18:45:00,World Cup Qual. UEFA G,0,Malta,Netherlands,0,4,37.0,63.0,1.0,4.0,7.0,22.0,4.0,0.0,1.0,6.0,15.0,6.0,302.0,511.0,19.0,9.0,6.0,13.0,5.0,2.0,0.0,8.0,0.0,1.0,3.0,7.0,4.0,7.0,3.0,17.0,4.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,235.0,464.0,12.0,20.0,31.0,45.0,12/42 (29),19/30 (63),2/8 (25),8/21 (38),43.0,57.0,5.0,9.0,26/63 (41),37/63 (59),9/18 (50),9/18 (50),2/6 (33),14/24 (58),68.0,67.0,19.0,9.0,11.0,7.0,38.0,42.0,19.0,11.0,4.0,0.0,8.0,3.0,8.0,58.0,34/55 (62),112/137 (82),3.0,0.0,,,0.35,3.24,,,0.0,1.0,,,,,1.0,0.0,,
13233590,2025-10-09 18:45:00,World Cup Qual. UEFA H,0,Austria,San Marino,10,0,71.0,29.0,12.0,0.0,25.0,4.0,1.0,4.0,4.0,2.0,14.0,9.0,529.0,214.0,7.0,15.0,9.0,14.0,1.0,3.0,14.0,1.0,2.0,0.0,8.0,2.0,3.0,1.0,21.0,4.0,4.0,0.0,8.0,0.0,4.0,0.0,,,1.0,0.0,3.0,0.0,468.0,146.0,25.0,7.0,66.0,31.0,18/27 (67),15/55 (27),13/28 (46),1/8 (13),46.0,54.0,6.0,4.0,26/58 (45),32/58 (55),6/12 (50),6/12 (50),10/19 (53),3/6 (50),86.0,47.0,7.0,15.0,5.0,7.0,47.0,29.0,7.0,38.0,1.0,4.0,4.0,16.0,83.0,5.0,181/228 (79),25/47 (53),,,,,7.05,0.46,0.0,3.0,,,0.0,2.0,,,,,,
13233591,2025-10-09 18:45:00,World Cup Qual. UEFA H,0,Cyprus,Bosnia & Herzegovina,2,2,64.0,36.0,3.0,2.0,14.0,14.0,5.0,1.0,3.0,5.0,16.0,19.0,516.0,287.0,14.0,9.0,18.0,16.0,2.0,4.0,3.0,6.0,1.0,0.0,7.0,5.0,4.0,3.0,11.0,12.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,442.0,201.0,17.0,18.0,61.0,49.0,21/49 (43),20/52 (38),3/23 (13),4/12 (33),54.0,46.0,3.0,6.0,39/72 (54),33/72 (46),14/26 (54),12/26 (46),6/12 (50),10/18 (56),43.0,33.0,14.0,9.0,12.0,6.0,42.0,34.0,26.0,39.0,5.0,1.0,5.0,9.0,24.0,33.0,83/126 (66),60/101 (59),,,,,2.83,1.64,,,1.0,2.0,0.0,2.0,,,1.0,0.0,,
14261857,2025-10-10 00:00:00,World Cup Qual. CONCACAF Group C,0,Nicaragua,Haiti,0,3,57.0,43.0,1.0,4.0,12.0,10.0,3.0,3.0,7.0,7.0,11.0,15.0,381.0,308.0,8.0,11.0,15.0,11.0,1.0,2.0,3.0,6.0,0.0,1.0,5.0,2.0,4.0,2.0,7.0,5.0,5.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,322.0,237.0,21.0,14.0,63.0,56.0,34/61 (56),21/52 (40),11/35 (31),3/11 (27),50.0,50.0,9.0,4.0,27/52 (52),25/52 (48),5/12 (42),7/12 (58),4/6 (67),3/7 (43),75.0,64.0,8.0,11.0,9.0,8.0,38.0,50.0,26.0,28.0,3.0,3.0,15.0,8.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
14794176,2025-10-10 11:00:00,Int. Friendly Games,0,South Korea,Brazil,0,5,41.0,59.0,0.0,4.0,4.0,14.0,2.0,1.0,5.0,3.0,13.0,9.0,430.0,617.0,17.0,15.0,9.0,13.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,10.0,2.0,4.0,0.0,4.0,,,0.0,1.0,0.0,1.0,2.0,2.0,365.0,554.0,11.0,19.0,44.0,51.0,14/38 (37),24/37 (65),0/8 (0),4/9 (44),47.0,53.0,4.0,5.0,32/68 (47),36/68 (53),3/7 (43),4/7 (57),7/18 (39),8/20 (40),59.0,80.0,17.0,15.0,9.0,10.0,37.0,42.0,15.0,14.0,2.0,1.0,6.0,4.0,7.0,21.0,66/89 (74),119/156 (76),,,,,0.06,2.47,1.0,1.0,,,,,,,1.0,0.0,,
14854068,2025-10-10 12:45:00,Int. Friendly Games,0,Uruguay,Dominican Republic,1,0,67.0,33.0,1.0,0.0,11.0,7.0,4.0,0.0,3.0,2.0,17.0,10.0,584.0,285.0,15.0,16.0,10.0,17.0,1.0,2.0,1.0,4.0,0.0,0.0,6.0,3.0,4.0,0.0,3.0,2.0,8.0,5.0,1.0,0.0,,,1.0,0.0,3.0,2.0,2.0,0.0,522.0,215.0,23.0,14.0,80.0,44.0,30/46 (65),14/50 (28),5/22 (23),2/10 (20),45.0,55.0,7.0,8.0,28/67 (42),39/67 (58),11/20 (55),9/20 (45),3/12 (25),7/14 (50),60.0,50.0,15.0,16.0,8.0,9.0,58.0,51.0,19.0,25.0,4.0,0.0,3.0,9.0,13.0,13.0,123/155 (79),38/72 (53),1.0,0.0,,,0.49,0.36,,,1.0,0.0,2.0,1.0,,,,,,
12183414,2025-10-10 13:00:00,"FIFA World Cup, Qualification CAF, Group F",0,Gambia,Gabon,3,4,,,,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,
12183417,2025-10-10 13:00:00,"FIFA World Cup, Qualification CAF, Group F",0,Seychelles,Côte d'Ivoire,0,7,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
12183423,2025-10-10 13:00:00,"FIFA World Cup, Qualification CAF, Group B",0,South Sudan,Senegal,0,5,33.0,67.0,0.0,8.0,4.0,16.0,4.0,2.0,0.0,5.0,,,296.0,624.0,18.0,10.0,9.0,11.0,1.0,0.0,2.0,9.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,14.0,1.0,2.0,0.0,5.0,0.0,3.0,,,0.0,4.0,1.0,3.0,229.0,569.0,17.0,19.0,35.0,71.0,21/52 (40),25/35 (71),3/10 (30),6/16 (38),46.0,54.0,6.0,7.0,30/61 (49),31/61 (51),3/10 (30),7/10 (70),3/7 (43),11/22 (50),67.0,50.0,18.0,10.0,11.0,10.0,47.0,50.0,14.0,12.0,4.0,2.0,9.0,5.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
12183424,2025-10-10 13:00:00,"FIFA World Cup, Qualification CAF, Group B",0,Sudan,Mauritania,0,0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
12183420,2025-10-10 13:00:00,"FIFA World Cup, Qualification CAF, Group B",0,Togo,DR Congo,0,1,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
13233596,2025-10-10 14:00:00,World Cup Qual. UEFA J,0,Kazakhstan,Liechtenstein,4,0,69.0,31.0,3.0,1.0,25.0,3.0,1.0,6.0,9.0,1.0,12.0,15.0,557.0,250.0,11.0,23.0,15.0,12.0,2.0,2.0,10.0,2.0,0.0,0.0,9.0,1.0,6.0,0.0,12.0,2.0,13.0,1.0,1.0,0.0,2.0,1.0,,,2.0,0.0,,,521.0,183.0,28.0,17.0,65.0,22.0,40/48 (83),15/36 (42),3/21 (14),2/5 (40),48.0,52.0,13.0,5.0,40/80 (50),40/80 (50),3/10 (30),7/10 (70),15/25 (60),5/11 (45),82.0,61.0,11.0,23.0,9.0,6.0,40.0,32.0,6.0,31.0,1.0,6.0,0.0,10.0,35.0,7.0,127/152 (84),16/32 (50),,,,,1.99,0.42,0.0,3.0,0.0,1.0,0.0,2.0,,,,,,
14605771,2025-10-10 17:00:00,Int. Friendly Games,0,Russia,Iran,2,1,55.0,45.0,1.0,2.0,14.0,8.0,1.0,2.0,7.0,6.0,11.0,16.0,451.0,374.0,5.0,10.0,16.0,11.0,3.0,1.0,5.0,2.0,0.0,0.0,4.0,5.0,5.0,1.0,8.0,4.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,357.0,265.0,19.0,28.0,66.0,38.0,30/60 (50),20/76 (26),4/22 (18),4/11 (36),49.0,51.0,5.0,2.0,22/43 (51),21/43 (49),12/26 (46),14/26 (54),4/9 (44),2/5 (40),80.0,50.0,5.0,10.0,14.0,11.0,40.0,47.0,30.0,31.0,1.0,2.0,6.0,4.0,30.0,13.0,104/157 (66),39/76 (51),,,,,0.78,0.61,,,,,3.0,0.0,,,,,,
13233602,2025-10-10 18:45:00,World Cup Qual. UEFA D,0,France,Azerbaijan,3,0,77.0,23.0,2.0,0.0,33.0,1.0,0.0,6.0,10.0,0.0,8.0,14.0,717.0,222.0,9.0,27.0,14.0,8.0,1.0,2.0,9.0,0.0,1.0,0.0,13.0,1.0,11.0,0.0,23.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,649.0,148.0,21.0,14.0,104.0,29.0,28/31 (90),17/58 (29),8/29 (28),1/3 (33),55.0,45.0,19.0,5.0,39/75 (52),36/75 (48),20/33 (61),13/33 (39),16/24 (67),2/6 (33),67.0,67.0,9.0,27.0,4.0,8.0,54.0,44.0,7.0,35.0,0.0,6.0,2.0,18.0,68.0,1.0,287/328 (88),16/34 (47),,,,,3.23,0.14,,,0.0,2.0,0.0,1.0,,,,,,
13233600,2025-10-10 18:45:00,World Cup Qual. UEFA A,0,Germany,Luxembourg,4,0,85.0,15.0,7.0,0.0,31.0,1.0,1.0,4.0,7.0,0.0,10.0,5.0,810.0,153.0,11.0,16.0,4.0,10.0,0.0,1.0,8.0,1.0,1.0,0.0,17.0,0.0,6.0,0.0,21.0,1.0,10.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,735.0,87.0,24.0,9.0,89.0,28.0,16/24 (67),16/51 (31),10/31 (32),0/2 (0),49.0,51.0,8.0,4.0,18/45 (40),27/45 (60),15/22 (68),7/22 (32),3/11 (27),3/10 (30),36.0,50.0,11.0,16.0,6.0,17.0,57.0,41.0,4.0,48.0,1.0,4.0,1.0,17.0,63.0,1.0,399/467 (85),10/33 (30),0.0,4.0,0.0,1.0,3.35,0.16,0.0,1.0,,,0.0,1.0,,,0.0,1.0,,
14270899,2025-10-10 22:00:00,World Cup Qual. CONCACAF Group B,0,Bermuda,Trinidad and Tobago,0,3,47.0,53.0,1.0,4.0,10.0,22.0,5.0,4.0,3.0,3.0,,,335.0,379.0,11.0,16.0,14.0,12.0,1.0,1.0,4.0,8.0,0.0,2.0,2.0,11.0,4.0,3.0,8.0,13.0,2.0,9.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,262.0,303.0,20.0,16.0,50.0,62.0,21/48 (44),24/49 (49),3/13 (23),4/15 (27),42.0,58.0,10.0,5.0,32/71 (45),39/71 (55),4/15 (27),11/15 (73),7/13 (54),11/17 (65),55.0,63.0,11.0,16.0,10.0,11.0,49.0,67.0,16.0,23.0,5.0,4.0,14.0,6.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
14261851,2025-10-10 23:00:00,World Cup Qual. CONCACAF Group B,0,Curaçao,Jamaica,2,0,42.0,58.0,0.0,5.0,7.0,18.0,6.0,2.0,0.0,4.0,,,321.0,432.0,24.0,21.0,7.0,10.0,0.0,1.0,4.0,7.0,0.0,0.0,2.0,10.0,1.0,1.0,4.0,12.0,3.0,6.0,,,0.0,5.0,,,2.0,3.0,1.0,2.0,242.0,342.0,26.0,26.0,53.0,77.0,29/82 (35),17/55 (31),1/5 (20),4/19 (21),45.0,55.0,14.0,13.0,35/73 (48),38/73 (52),5/15 (33),10/15 (67),4/11 (36),8/19 (42),58.0,71.0,24.0,21.0,5.0,8.0,43.0,50.0,34.0,7.0,6.0,2.0,17.0,6.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
14605773,2025-10-10 23:30:00,Int. Friendly Games,0,Canada,Australia,0,1,61.0,39.0,3.0,2.0,17.0,5.0,0.0,8.0,8.0,1.0,,,512.0,332.0,17.0,12.0,18.0,7.0,3.0,3.0,8.0,1.0,1.0,0.0,6.0,3.0,3.0,1.0,11.0,4.0,6.0,1.0,,,3.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,434.0,264.0,20.0,23.0,87.0,19.0,22/40 (55),23/41 (56),8/29 (28),2/9 (22),59.0,41.0,7.0,9.0,41/67 (61),26/67 (39),15/28 (54),13/28 (46),7/12 (58),7/15 (47),65.0,75.0,17.0,12.0,9.0,8.0,39.0,45.0,7.0,35.0,0.0,8.0,2.0,11.0,27.0,13.0,139/187 (74),21/34 (62),,,,,2.61,0.71,2.0,2.0,,,0.0,2.0,,,1.0,0.0,,
14787863,2025-10-11 00:00:00,Int. Friendly Games,0,Argentina,Venezuela,1,0,69.0,31.0,9.0,1.0,19.0,5.0,1.0,10.0,8.0,1.0,10.0,12.0,725.0,334.0,20.0,13.0,12.0,10.0,0.0,3.0,11.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,12.0,3.0,7.0,2.0,,,9.0,1.0,1.0,0.0,4.0,2.0,4.0,1.0,668.0,276.0,15.0,11.0,74.0,25.0,35/44 (80),21/40 (53),7/17 (41),1/3 (33),52.0,48.0,4.0,12.0,42/74 (57),32/74 (43),1/9 (11),8/9 (89),10/19 (53),9/17 (53),55.0,54.0,20.0,13.0,8.0,13.0,37.0,36.0,5.0,21.0,1.0,10.0,7.0,8.0,37.0,9.0,153/193 (79),24/35 (69),0.0,4.0,,,3.03,0.81,,,,,,,,,,,,
14553326,2025-10-11 00:30:00,Int. Friendly Games,0,USA,Ecuador,1,1,66.0,34.0,1.0,0.0,11.0,8.0,3.0,5.0,8.0,4.0,9.0,13.0,589.0,304.0,12.0,15.0,13.0,9.0,2.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,4.0,2.0,8.0,4.0,3.0,4.0,1.0,0.0,,,,,0.0,1.0,3.0,2.0,516.0,225.0,12.0,15.0,58.0,48.0,19/41 (46),21/61 (34),4/20 (20),2/10 (20),53.0,47.0,10.0,4.0,26/53 (49),27/53 (51),13/20 (65),7/20 (35),3/8 (38),3/11 (27),92.0,60.0,12.0,15.0,10.0,14.0,54.0,47.0,16.0,18.0,3.0,5.0,4.0,12.0,24.0,10.0,86/108 (80),28/63 (44),,,,,1.82,0.54,,,,,2.0,2.0,,,0.0,1.0,,
13233604,2025-10-11 13:00:00,World Cup Qual. UEFA K,0,Latvia,Andorra,2,2,70.0,30.0,1.0,2.0,9.0,5.0,,,5.0,1.0,7.0,13.0,605.0,255.0,20.0,9.0,12.0,7.0,1.0,3.0,2.0,2.0,0.0,0.0,4.0,3.0,3.0,0.0,5.0,4.0,4.0,1.0,1.0,2.0,,,1.0,1.0,3.0,0.0,4.0,0.0,517.0,178.0,24.0,25.0,75.0,37.0,19/49 (39),13/55 (24),3/23 (13),0/10 (0),58.0,42.0,4.0,9.0,38/60 (63),22/60 (37),11/24 (46),13/24 (54),7/12 (58),7/18 (39),50.0,78.0,20.0,9.0,7.0,7.0,42.0,31.0,19.0,39.0,,,4.0,12.0,19.0,10.0,89/128 (70),36/65 (55),,,0.0,1.0,1.52,0.47,0.0,2.0,,,1.0,0.0,,,1.0,0.0,,
13233605,2025-10-11 16:00:00,World Cup Qual. UEFA F,0,Hungary,Armenia,2,0,67.0,33.0,4.0,0.0,13.0,8.0,2.0,2.0,10.0,1.0,9.0,10.0,605.0,305.0,16.0,15.0,10.0,9.0,0.0,1.0,4.0,2.0,1.0,0.0,6.0,4.0,3.0,2.0,9.0,4.0,4.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,5.0,2.0,531.0,238.0,29.0,25.0,71.0,29.0,20/48 (42),17/39 (44),6/20 (30),0/5 (0),53.0,47.0,5.0,9.0,31/59 (53),28/59 (47),15/28 (54),13/28 (46),5/15 (33),4/11 (36),56.0,73.0,16.0,15.0,9.0,7.0,42.0,34.0,15.0,41.0,2.0,2.0,3.0,10.0,25.0,9.0,112/161 (70),40/61 (66),,,,,1.62,0.45,0.0,1.0,0.0,1.0,,,,,,,,
13233607,2025-10-11 18:45:00,World Cup Qual. UEFA E,0,Bulgaria,Türkiye,1,6,22.0,78.0,1.0,2.0,4.0,18.0,3.0,1.0,5.0,8.0,11.0,4.0,198.0,717.0,21.0,9.0,4.0,11.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,6.0,0.0,4.0,4.0,9.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,6.0,4.0,121.0,628.0,17.0,23.0,40.0,78.0,15/50 (30),28/52 (54),3/11 (27),3/15 (20),43.0,57.0,5.0,12.0,26/64 (41),38/64 (59),13/26 (50),13/26 (50),3/7 (43),18/27 (67),48.0,67.0,21.0,9.0,8.0,6.0,37.0,43.0,33.0,16.0,3.0,1.0,6.0,4.0,9.0,27.0,28/61 (46),178/224 (79),,,,,0.53,1.84,0.0,1.0,0.0,1.0,0.0,1.0,,,1.0,0.0,,
13233609,2025-10-11 18:45:00,World Cup Qual. UEFA F,0,Portugal,Ireland,1,0,70.0,30.0,3.0,0.0,30.0,2.0,0.0,5.0,9.0,0.0,,,674.0,294.0,16.0,11.0,8.0,6.0,2.0,5.0,6.0,0.0,1.0,0.0,16.0,1.0,8.0,1.0,17.0,1.0,13.0,1.0,1.0,0.0,2.0,0.0,,,1.0,0.0,4.0,4.0,618.0,226.0,16.0,9.0,70.0,39.0,14/30 (47),23/61 (38),11/43 (26),0/4 (0),55.0,45.0,7.0,11.0,26/50 (52),24/50 (48),21/35 (60),14/35 (40),3/7 (43),8/13 (62),50.0,64.0,16.0,11.0,6.0,6.0,52.0,36.0,10.0,33.0,0.0,5.0,1.0,25.0,40.0,6.0,334/368 (91),33/60 (55),0.0,3.0,,,3.74,0.1,0.0,1.0,,,1.0,3.0,0.0,1.0,,,,
14206124,2025-10-11 19:30:00,"World Cup Qualification, AFC, Round 4, Gr. B",0,Iraq,Indonesia,1,0,45.0,55.0,0.0,1.0,7.0,9.0,1.0,1.0,3.0,4.0,6.0,18.0,298.0,367.0,10.0,18.0,18.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,3.0,5.0,4.0,4.0,,,0.0,1.0,,,1.0,3.0,2.0,3.0,219.0,290.0,17.0,18.0,52.0,42.0,23/52 (44),29/68 (43),0/13 (0),4/14 (29),57.0,43.0,10.0,4.0,34/63 (54),29/63 (46),19/30 (63),11/30 (37),6/14 (43),5/11 (45),70.0,61.0,10.0,18.0,2.0,12.0,40.0,40.0,20.0,21.0,1.0,1.0,4.0,6.0,11.0,12.0,50/91 (55),61/93 (66),,,1.0,2.0,,,0.0,1.0,,,,,,,,,,
14784774,2025-10-12 01:00:00,Int. Friendly Games,0,Mexico,Colombia,0,4,59.0,41.0,1.0,3.0,10.0,7.0,0.0,2.0,2.0,2.0,13.0,17.0,481.0,333.0,13.0,17.0,17.0,13.0,3.0,1.0,2.0,4.0,1.0,0.0,4.0,2.0,4.0,1.0,5.0,5.0,5.0,2.0,0.0,3.0,1.0,0.0,,,5.0,3.0,0.0,2.0,409.0,257.0,24.0,22.0,38.0,47.0,22/43 (51),27/64 (42),2/14 (14),1/12 (8),48.0,52.0,6.0,8.0,30/61 (49),31/61 (51),10/23 (43),13/23 (57),0/11 (0),3/8 (38),54.0,71.0,13.0,17.0,5.0,13.0,32.0,44.0,20.0,18.0,0.0,2.0,4.0,6.0,20.0,15.0,66/99 (67),49/80 (61),,,,,0.83,1.39,,,,,,,,,,,,
12183383,2025-10-12 13:00:00,"FIFA World Cup, Qualification CAF, Group E",0,Zambia,Niger,0,1,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
